10.145752 0.988996
10.166626 0.986134
10.187439 0.990465
10.208252 0.991129
10.229126 0.990087
10.249939 0.994291
10.270752 0.987568
10.291626 0.987044
10.312439 0.986302
10.333252 0.984676
10.354126 0.984792
10.374939 0.985243
10.395752 0.981425
10.416626 0.981677
10.437439 0.981339
10.458252 0.980765
10.479126 0.981705
10.499939 0.979223
10.520752 0.980545
10.541626 0.981828
10.562439 0.981711
10.583252 0.983452
10.604126 0.982390
10.624939 0.982747
10.645752 0.984727
10.666626 0.987392
10.687439 0.989261
10.708252 0.988025
10.729126 0.989844
10.749939 0.991444
10.770752 0.992967
10.791626 0.996190
10.812439 0.999388
10.833252 1.001324
10.854126 1.003560
10.874939 1.003763
10.895752 1.005559
10.916626 1.016207
10.937439 1.016558
10.958252 1.013661
10.979126 1.013331
10.999939 1.015870
11.020752 1.016964
11.041626 1.018176
11.062439 1.019755
11.083252 1.020633
11.104126 1.021096
11.124939 1.021258
11.145752 1.021662
11.166626 1.020536
11.187439 1.019536
11.208252 1.019591
11.229126 1.017605
11.249939 1.018077
11.270752 1.019359
11.291626 1.019086
11.312439 1.019125
11.333252 1.019893
11.354126 1.019881
11.374939 1.020524
11.395752 1.020556
11.416626 1.020143
11.437439 1.021711
11.458252 1.022692
11.479126 1.022238
11.499939 1.023468
11.520752 1.024796
11.541626 1.024254
11.562439 1.024354
11.583252 1.022852
11.604126 1.024798
11.624939 1.025691
11.645752 1.025086
11.666626 1.024518
11.687439 1.026402
11.708252 1.024673
11.729126 1.023929
11.749939 1.022573
11.770752 1.022639
11.791626 1.023389
11.812439 1.021668
11.833252 1.022120
11.854126 1.020874
11.874939 1.020418
11.895752 1.024624
11.916626 1.022464
11.937439 1.019509
11.958252 1.017584
11.979065 1.015817
11.999878 1.013500
12.020752 1.013211
12.041565 1.013105
12.062378 1.011562
12.083252 1.008676
12.104065 1.008826
12.124878 1.004415
12.145752 1.003514
12.166565 1.001888
12.187378 0.996583
12.208252 0.995715
12.229065 0.992226
12.249878 0.983908
12.270752 0.979322
12.291565 0.980586
12.312378 0.977456
12.333252 0.976443
12.354065 0.974567
12.374878 0.971224
12.395752 0.969652
12.416565 0.967770
12.437378 0.966809
12.458252 0.964864
12.479065 0.964118
12.499878 0.961989
12.520752 0.961132
12.541565 0.960613
12.562378 0.960795
12.583252 0.961005
12.604065 0.959966
12.624878 0.959727
12.645752 0.960859
12.666565 0.962479
12.687378 0.962090
12.708252 0.965117
12.729065 0.966684
12.749878 0.970207
12.770752 0.971130
12.791565 0.974775
12.812378 0.978191
12.833252 0.981984
12.854065 0.983593
12.874878 0.986659
12.895752 0.988413
12.916565 0.991015
12.937378 0.994449
12.958252 0.997536
12.979065 0.998506
13.020752 1.006391
13.041565 1.009820
